File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 01:30:00 UTC,4.0,0.2972624,0.3012908,"(0.2972624,0.3012908)",0.2992766,0.0020142,4.1e-06,0.3012908,0.3012908,0.2992766,0.2972624,0.2972624
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 04:30:00 UTC,4.0,0.2977743,0.3018026,"(0.2977743,0.3018026)",0.2997885,0.0020142,4.1e-06,0.3018026,0.3018026,0.2997885,0.2977743,0.2977743
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 07:30:00 UTC,4.0,0.2977844,0.3019348,"(0.2977844,0.3019348)",0.2998596,0.0020752,4.3e-06,0.3019348,0.3019348,0.2998596,0.2977844,0.2977844
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 10:30:00 UTC,4.0,0.2974316,0.3014599,"(0.2974316,0.3014599)",0.2994457,0.0020142,4.1e-06,0.3014599,0.3014599,0.2994457,0.2974316,0.2974316
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 13:30:00 UTC,4.0,0.2971905,0.3013409,"(0.2971905,0.3013409)",0.2992657,0.0020752,4.3e-06,0.3013409,0.3013409,0.2992657,0.2971905,0.2971905
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 16:30:00 UTC,4.0,0.2972052,0.3012335,"(0.2972052,0.3012335)",0.2992193,0.0020142,4.1e-06,0.3012335,0.3012335,0.2992193,0.2972052,0.2972052
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 19:30:00 UTC,4.0,0.2986834,0.3023455,"(0.2986834,0.3023455)",0.3005144,0.0018311,3.4e-06,0.3023455,0.3023455,0.3005144,0.2986834,0.2986834
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024045223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-14 22:30:00 UTC,4.0,0.300077,0.3039833,"(0.300077,0.3039833)",0.3020301,0.0019531,3.8e-06,0.3039833,0.3039833,0.3020301,0.300077,0.300077
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 01:30:00 UTC,4.0,0.3029234,0.3073179,"(0.3029234,0.3073179)",0.3051206,0.0021973,4.8e-06,0.3073179,0.3073179,0.3051206,0.3029234,0.3029234
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 04:30:00 UTC,4.0,0.3039291,0.3088119,"(0.3039291,0.3088119)",0.3063705,0.0024414,6e-06,0.3088119,0.3088119,0.3063705,0.3039291,0.3039291
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 07:30:00 UTC,4.0,0.3057918,0.3106746,"(0.3057918,0.3106746)",0.3082332,0.0024414,6e-06,0.3106746,0.3106746,0.3082332,0.3057918,0.3057918
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 10:30:00 UTC,4.0,0.3087496,0.3141207,"(0.3087496,0.3141207)",0.3114351,0.0026855,7.2e-06,0.3141207,0.3141207,0.3114351,0.3087496,0.3087496
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 13:30:00 UTC,4.0,0.3090402,0.3146555,"(0.3090402,0.3146555)",0.3118478,0.0028076,7.9e-06,0.3146555,0.3146555,0.3118478,0.3090402,0.3090402
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 16:30:00 UTC,4.0,0.3093121,0.3152936,"(0.3093121,0.3152936)",0.3123029,0.0029907,8.9e-06,0.3152936,0.3152936,0.3123029,0.3093121,0.3093121
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 19:30:00 UTC,4.0,0.3114329,0.3185129,"(0.3114329,0.3185129)",0.3149729,0.00354,1.25e-05,0.3185129,0.3185129,0.3149729,0.3114329,0.3114329
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024046223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-15 22:30:00 UTC,4.0,0.3160929,0.3239054,"(0.3160929,0.3239054)",0.3199992,0.0039062,1.53e-05,0.3239054,0.3239054,0.3199992,0.3160929,0.3160929
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 01:30:00 UTC,4.0,0.3174716,0.3257723,"(0.3174716,0.3257723)",0.321622,0.0041504,1.72e-05,0.3257723,0.3257723,0.321622,0.3174716,0.3174716
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 04:30:00 UTC,4.0,0.3171509,0.3253296,"(0.3171509,0.3253296)",0.3212403,0.0040894,1.67e-05,0.3253296,0.3253296,0.3212403,0.3171509,0.3171509
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 07:30:00 UTC,4.0,0.3168213,0.325,"(0.3168213,0.325)",0.3209106,0.0040894,1.67e-05,0.325,0.325,0.3209106,0.3168213,0.3168213
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 10:30:00 UTC,4.0,0.3165621,0.3246187,"(0.3165621,0.3246187)",0.3205904,0.0040283,1.62e-05,0.3246187,0.3246187,0.3205904,0.3165621,0.3165621
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 13:30:00 UTC,4.0,0.3161849,0.3241195,"(0.3161849,0.3241195)",0.3201522,0.0039673,1.57e-05,0.3241195,0.3241195,0.3201522,0.3161849,0.3161849
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 16:30:00 UTC,4.0,0.3154642,0.3232767,"(0.3154642,0.3232767)",0.3193704,0.0039062,1.53e-05,0.3232767,0.3232767,0.3193704,0.3154642,0.3154642
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 19:30:00 UTC,4.0,0.3147072,0.3223976,"(0.3147072,0.3223976)",0.3185524,0.0038452,1.48e-05,0.3223976,0.3223976,0.3185524,0.3147072,0.3147072
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024047223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-16 22:30:00 UTC,4.0,0.3144749,0.3220432,"(0.3144749,0.3220432)",0.3182591,0.0037842,1.43e-05,0.3220432,0.3220432,0.3182591,0.3144749,0.3144749
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 01:30:00 UTC,4.0,0.3142514,0.3219418,"(0.3142514,0.3219418)",0.3180966,0.0038452,1.48e-05,0.3219418,0.3219418,0.3180966,0.3142514,0.3142514
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 04:30:00 UTC,4.0,0.3141745,0.3217429,"(0.3141745,0.3217429)",0.3179587,0.0037842,1.43e-05,0.3217429,0.3217429,0.3179587,0.3141745,0.3141745
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 07:30:00 UTC,4.0,0.3141039,0.3216723,"(0.3141039,0.3216723)",0.3178881,0.0037842,1.43e-05,0.3216723,0.3216723,0.3178881,0.3141039,0.3141039
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 10:30:00 UTC,4.0,0.317641,0.3255756,"(0.317641,0.3255756)",0.3216083,0.0039673,1.57e-05,0.3255756,0.3255756,0.3216083,0.317641,0.317641
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 13:30:00 UTC,4.0,0.31694,0.3248746,"(0.31694,0.3248746)",0.3209073,0.0039673,1.57e-05,0.3248746,0.3248746,0.3209073,0.31694,0.31694
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 16:30:00 UTC,4.0,0.315417,0.3232295,"(0.315417,0.3232295)",0.3193232,0.0039062,1.53e-05,0.3232295,0.3232295,0.3193232,0.315417,0.315417
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 19:30:00 UTC,4.0,0.3139574,0.3216479,"(0.3139574,0.3216479)",0.3178026,0.0038452,1.48e-05,0.3216479,0.3216479,0.3178026,0.3139574,0.3139574
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024048223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-17 22:30:00 UTC,4.0,0.313384,0.3210745,"(0.313384,0.3210745)",0.3172292,0.0038452,1.48e-05,0.3210745,0.3210745,0.3172292,0.313384,0.313384
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 01:30:00 UTC,4.0,0.3132985,0.3208668,"(0.3132985,0.3208668)",0.3170826,0.0037842,1.43e-05,0.3208668,0.3208668,0.3170826,0.3132985,0.3132985
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 04:30:00 UTC,4.0,0.3134435,0.3210118,"(0.3134435,0.3210118)",0.3172277,0.0037842,1.43e-05,0.3210118,0.3210118,0.3172277,0.3134435,0.3134435
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 07:30:00 UTC,4.0,0.313585,0.3211534,"(0.313585,0.3211534)",0.3173692,0.0037842,1.43e-05,0.3211534,0.3211534,0.3173692,0.313585,0.313585
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 10:30:00 UTC,4.0,0.3135699,0.3211382,"(0.3135699,0.3211382)",0.3173541,0.0037842,1.43e-05,0.3211382,0.3211382,0.3173541,0.3135699,0.3135699
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 13:30:00 UTC,4.0,0.3130934,0.3205397,"(0.3130934,0.3205397)",0.3168166,0.0037231,1.39e-05,0.3205397,0.3205397,0.3168166,0.3130934,0.3130934
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 16:30:00 UTC,4.0,0.3125334,0.3197356,"(0.3125334,0.3197356)",0.3161345,0.0036011,1.3e-05,0.3197356,0.3197356,0.3161345,0.3125334,0.3125334
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 19:30:00 UTC,4.0,0.312417,0.3194971,"(0.312417,0.3194971)",0.3159571,0.00354,1.25e-05,0.3194971,0.3194971,0.3159571,0.312417,0.312417
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024049223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-18 22:30:00 UTC,4.0,0.3178155,0.3242852,"(0.3178155,0.3242852)",0.3210503,0.0032349,1.05e-05,0.3242852,0.3242852,0.3210503,0.3178155,0.3178155
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 01:30:00 UTC,4.0,0.3183396,0.3246872,"(0.3183396,0.3246872)",0.3215134,0.0031738,1.01e-05,0.3246872,0.3246872,0.3215134,0.3183396,0.3183396
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 04:30:00 UTC,4.0,0.3181226,0.3245924,"(0.3181226,0.3245924)",0.3213575,0.0032349,1.05e-05,0.3245924,0.3245924,0.3213575,0.3181226,0.3181226
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 07:30:00 UTC,4.0,0.3179934,0.3244631,"(0.3179934,0.3244631)",0.3212282,0.0032349,1.05e-05,0.3244631,0.3244631,0.3212282,0.3179934,0.3179934
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 10:30:00 UTC,4.0,0.3179698,0.3244395,"(0.3179698,0.3244395)",0.3212047,0.0032349,1.05e-05,0.3244395,0.3244395,0.3212047,0.3179698,0.3179698
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 13:30:00 UTC,4.0,0.3177466,0.3240943,"(0.3177466,0.3240943)",0.3209204,0.0031738,1.01e-05,0.3240943,0.3240943,0.3209204,0.3177466,0.3177466
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 16:30:00 UTC,4.0,0.3170642,0.3234118,"(0.3170642,0.3234118)",0.320238,0.0031738,1.01e-05,0.3234118,0.3234118,0.320238,0.3170642,0.3170642
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 19:30:00 UTC,4.0,0.3162164,0.3225641,"(0.3162164,0.3225641)",0.3193903,0.0031738,1.01e-05,0.3225641,0.3225641,0.3193903,0.3162164,0.3162164
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024050223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-19 22:30:00 UTC,4.0,0.3158866,0.3222343,"(0.3158866,0.3222343)",0.3190604,0.0031738,1.01e-05,0.3222343,0.3222343,0.3190604,0.3158866,0.3158866
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 01:30:00 UTC,4.0,0.317742,0.3236014,"(0.317742,0.3236014)",0.3206717,0.0029297,8.6e-06,0.3236014,0.3236014,0.3206717,0.317742,0.317742
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 04:30:00 UTC,4.0,0.3191057,0.324843,"(0.3191057,0.324843)",0.3219743,0.0028687,8.2e-06,0.324843,0.324843,0.3219743,0.3191057,0.3191057
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 07:30:00 UTC,4.0,0.3192445,0.3249818,"(0.3192445,0.3249818)",0.3221131,0.0028687,8.2e-06,0.3249818,0.3249818,0.3221131,0.3192445,0.3192445
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 10:30:00 UTC,4.0,0.3206094,0.3265909,"(0.3206094,0.3265909)",0.3236001,0.0029907,8.9e-06,0.3265909,0.3265909,0.3236001,0.3206094,0.3206094
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 13:30:00 UTC,4.0,0.3217687,0.3277502,"(0.3217687,0.3277502)",0.3247595,0.0029907,8.9e-06,0.3277502,0.3277502,0.3247595,0.3217687,0.3217687
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 16:30:00 UTC,4.0,0.3240242,0.3301277,"(0.3240242,0.3301277)",0.327076,0.0030518,9.3e-06,0.3301277,0.3301277,0.327076,0.3240242,0.3240242
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 19:30:00 UTC,4.0,0.325371,0.3314745,"(0.325371,0.3314745)",0.3284228,0.0030518,9.3e-06,0.3314745,0.3314745,0.3284228,0.325371,0.325371
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024051223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-20 22:30:00 UTC,4.0,0.3377297,0.3429787,"(0.3377297,0.3429787)",0.3403542,0.0026245,6.9e-06,0.3429787,0.3429787,0.3403542,0.3377297,0.3377297
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 01:30:00 UTC,4.0,0.3384819,0.343731,"(0.3384819,0.343731)",0.3411064,0.0026245,6.9e-06,0.343731,0.343731,0.3411064,0.3384819,0.3384819
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 04:30:00 UTC,4.0,0.3379007,0.3432718,"(0.3379007,0.3432718)",0.3405863,0.0026855,7.2e-06,0.3432718,0.3432718,0.3405863,0.3379007,0.3379007
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 07:30:00 UTC,4.0,0.3374443,0.3429375,"(0.3374443,0.3429375)",0.3401909,0.0027466,7.5e-06,0.3429375,0.3429375,0.3401909,0.3374443,0.3374443
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 10:30:00 UTC,4.0,0.3370684,0.3425615,"(0.3370684,0.3425615)",0.339815,0.0027466,7.5e-06,0.3425615,0.3425615,0.339815,0.3370684,0.3370684
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 13:30:00 UTC,4.0,0.3361211,0.3414921,"(0.3361211,0.3414921)",0.3388066,0.0026855,7.2e-06,0.3414921,0.3414921,0.3388066,0.3361211,0.3361211
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 16:30:00 UTC,4.0,0.3343328,0.3398259,"(0.3343328,0.3398259)",0.3370793,0.0027466,7.5e-06,0.3398259,0.3398259,0.3370793,0.3343328,0.3343328
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 19:30:00 UTC,4.0,0.3327602,0.3382533,"(0.3327602,0.3382533)",0.3355067,0.0027466,7.5e-06,0.3382533,0.3382533,0.3355067,0.3327602,0.3327602
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024052223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-21 22:30:00 UTC,4.0,0.3322909,0.337784,"(0.3322909,0.337784)",0.3350374,0.0027466,7.5e-06,0.337784,0.337784,0.3350374,0.3322909,0.3322909
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 01:30:00 UTC,4.0,0.3320691,0.3376844,"(0.3320691,0.3376844)",0.3348767,0.0028076,7.9e-06,0.3376844,0.3376844,0.3348767,0.3320691,0.3320691
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 04:30:00 UTC,4.0,0.3319672,0.3374604,"(0.3319672,0.3374604)",0.3347138,0.0027466,7.5e-06,0.3374604,0.3374604,0.3347138,0.3319672,0.3319672
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 07:30:00 UTC,4.0,0.3318679,0.3373611,"(0.3318679,0.3373611)",0.3346145,0.0027466,7.5e-06,0.3373611,0.3373611,0.3346145,0.3318679,0.3318679
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 10:30:00 UTC,4.0,0.3340479,0.3392969,"(0.3340479,0.3392969)",0.3366724,0.0026245,6.9e-06,0.3392969,0.3392969,0.3366724,0.3340479,0.3340479
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 13:30:00 UTC,4.0,0.3333606,0.3386096,"(0.3333606,0.3386096)",0.3359851,0.0026245,6.9e-06,0.3386096,0.3386096,0.3359851,0.3333606,0.3333606
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024053163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-02-22 16:30:00 UTC,4.0,0.3318411,0.3370901,"(0.3318411,0.3370901)",0.3344656,0.0026245,6.9e-06,0.3370901,0.3370901,0.3344656,0.3318411,0.3318411
